"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","cellular process","GO:0009987","0.0011158982271507864","2.952375412389757","5063","196","177","6539","YIL006W,YEL018W,YKR054C,YDR288W,YDR479C,YDR051C,YAL039C,YKR085C,YKR086W,YJR141W,YMR161W,YOR073W,YGL226C-A,YGL226W,YOR030W,YNL040W,YMR044W,YAL054C,YFL041W,YOR297C,YDR139C,YDR140W,YNL059C,YMR021C,YMR022W,YIR034C,YMR099C,YOR026W,YMR115W,YDL207W,YNL099C,YNL314W,YMR114C,YNL315C,YML110C,YGR113W,YDR108W,YOR179C,YER015W,YER104W,YPL009C,YOL011W,YHR118C,YLR117C,YOR266W,YGL238W,YML001W,YMR221C,YLR084C,YNL262W,YBR293W,YGR007W,YHR091C,YNR009W,YMR029C,YDR244W,YEL021W,YKL157W,YGL093W,YLR241W,YOL137W,YDR536W,YBR223C,YKL216W,YDL155W,YJR144W,YJR143C,YKR092C,YDR487C,YNR043W,YPL207W,YNR041C,YKL005C,YPR091C,YLR116W,YPL134C,YDR142C,YCR071C,YBR192W,YLR172C,YJR032W,YER074W-A,YJR088C,YMR012W,YMR060C,YIR031C,YJR092W,YJR091C,YPR082C,YNR035C,YBL015W,YMR061W,YDR337W,YFR041C,YGL225W,YGR071C,YHR090C,YDR063W,YBR289W,YIL115C,YGL016W,YJL111W,YCR020C-A,YEL037C,YGR142W,YBR061C,YKL057C,YLR275W,YGR120C,YNL186W,YMR192W,YNR021W,YMR246W,YBR279W,YNL020C,YDR212W,YDR333C,YDL202W,YDR457W,YDR039C,YPL169C,YNL252C,YML094W,YMR078C,YMR079W,YER183C,YDL128W,YMR172W,YIL068C,YJL023C,YGL186C,YML092C,YNR075W,YPR001W,YGL134W,YNL206C,YEL056W,YNL189W,YER024W,YJL155C,YOR191W,YDL088C,YDR378C,YBR269C,YJL061W,YJR040W,YGL043W,YLR359W,YOR301W,YMR193W,YDR038C,YGR024C,YDR314C,YDR167W,YGR172C,YLR442C,YKL069W,YNR045W,YBL046W,YDL111C,YML105C,YJR060W,YAL031C,YAL030W,YDR115W,YDR329C,YDR330W,YDL135C,YKL135C,YDR315C,YCL011C,YKR082W,YMR318C,YMR276W,YKR014C,YAL002W,YGR099W"
"GO:CC","intracellular anatomical structure","GO:0005622","0.0000654531933622329","4.184069160025914","5217","198","183","6566","YIL006W,YEL018W,YKR054C,YDR288W,YDR479C,YDR051C,YAL039C,YKR085C,YKR086W,YJR141W,YMR161W,YOR073W,YGL226C-A,YGL226W,YNL040W,YDR415C,YMR044W,YAL054C,YFL041W,YOR297C,YDR139C,YDR140W,YNL059C,YMR021C,YMR022W,YIR034C,YMR099C,YOR026W,YMR115W,YDL207W,YNL099C,YNL314W,YMR114C,YNL315C,YML110C,YGR113W,YDR108W,YOR179C,YER015W,YER104W,YPL009C,YOL011W,YHR118C,YLR117C,YOR266W,YGL238W,YML001W,YMR221C,YLR084C,YNL262W,YBR293W,YJL217W,YGR007W,YHR091C,YNR009W,YMR029C,YDR244W,YEL021W,YKL157W,YGL093W,YLR241W,YOL137W,YDR536W,YBR223C,YKL216W,YMR226C,YDL155W,YJR144W,YJR143C,YKR092C,YDR487C,YNR043W,YPL207W,YNR041C,YKL005C,YPR091C,YLR116W,YPL134C,YDR142C,YCR071C,YBR192W,YLR172C,YJR032W,YER074W-A,YJR088C,YMR012W,YMR060C,YIR031C,YJR092W,YJR091C,YPR082C,YNR035C,YBL015W,YMR061W,YDR337W,YFR041C,YGL225W,YGR071C,YHR090C,YDR063W,YBR289W,YIL115C,YGL016W,YJL111W,YCR020C-A,YEL037C,YGR142W,YBR061C,YKL057C,YLR275W,YGR120C,YNL186W,YMR192W,YNR021W,YMR246W,YBR279W,YNL020C,YDR212W,YDR333C,YDL202W,YDR457W,YDR039C,YPL169C,YNL252C,YML094W,YMR078C,YMR079W,YER183C,YDL128W,YMR172W,YIL068C,YJL023C,YGL186C,YJL041W,YML092C,YPL225W,YNR075W,YPR001W,YGL134W,YNL206C,YEL056W,YNL189W,YER024W,YCR043C,YJL155C,YOR191W,YDL088C,YDR378C,YBR269C,YJL061W,YJR040W,YGL043W,YLR426W,YLR359W,YOR301W,YMR193W,YGR024C,YDR314C,YDR167W,YGR172C,YLR442C,YKL069W,YDR514C,YNR045W,YBL046W,YDL111C,YML105C,YJR060W,YAL031C,YAL030W,YDR115W,YDR329C,YDR330W,YDL135C,YKL135C,YDR315C,YDR316W,YCL011C,YKR082W,YMR276W,YKR014C,YAL002W,YGR099W"
"GO:CC","cellular anatomical entity","GO:0110165","0.0007570773311899623","3.1208597574962456","5768","198","192","6566","YIL006W,YOR097C,YEL018W,YKR054C,YDR288W,YDR479C,YDR051C,YAL039C,YKR085C,YKR086W,YJR141W,YMR161W,YOR073W,YGL226C-A,YGL226W,YOR030W,YNL040W,YDR415C,YMR044W,YAL054C,YFL041W,YOR297C,YDR139C,YDR140W,YNL059C,YMR021C,YMR022W,YIR034C,YMR099C,YOR026W,YMR115W,YDL207W,YNL099C,YNL314W,YMR114C,YNL315C,YML110C,YGR113W,YDR108W,YOR179C,YER015W,YER104W,YPL009C,YOL011W,YHR118C,YLR117C,YOR266W,YGL238W,YML001W,YMR221C,YLR084C,YNL262W,YBR293W,YJL217W,YGR007W,YHR091C,YNR009W,YMR029C,YDR244W,YEL021W,YKL157W,YGL093W,YLR241W,YOL137W,YDR536W,YBR223C,YKL216W,YMR226C,YDL155W,YJR144W,YJR143C,YKR092C,YDR487C,YNR043W,YPL207W,YNR041C,YKL005C,YPR091C,YLR116W,YPL134C,YDR142C,YNL228W,YCR071C,YBR192W,YLR172C,YJR032W,YER074W-A,YJR088C,YMR012W,YMR060C,YIR031C,YJR092W,YJR091C,YPR082C,YNR035C,YBL015W,YMR061W,YDR337W,YFR041C,YGL225W,YGR071C,YHR090C,YDR063W,YBR289W,YIL115C,YGL016W,YJL111W,YCR020C-A,YEL037C,YGR142W,YBR061C,YKL057C,YLR275W,YGR120C,YNL186W,YMR192W,YNR021W,YLR171W,YMR246W,YBR279W,YDR215C,YNL020C,YDR212W,YDR333C,YDL202W,YDR457W,YDR039C,YPL169C,YNL252C,YML094W,YMR078C,YMR079W,YER183C,YDL128W,YMR172W,YIL068C,YJL023C,YGL186C,YJL041W,YML092C,YPL225W,YNR075W,YPR001W,YGL134W,YNL206C,YEL056W,YNL189W,YER024W,YDR445C,YCR043C,YJL155C,YOR191W,YDL088C,YDR378C,YBR269C,YJL061W,YJR040W,YGL043W,YLR426W,YLR359W,YOR301W,YMR193W,YDR038C,YGR024C,YDR314C,YDR167W,YGR172C,YLR442C,YKL069W,YDR514C,YNR045W,YBL046W,YDL111C,YML105C,YJR060W,YAL031C,YAL030W,YDR115W,YJL118W,YDR329C,YDR330W,YDL135C,YPR012W,YKL135C,YDR315C,YDR316W,YCL011C,YKR082W,YMR276W,YKR014C,YAL002W,YGR099W"
"GO:CC","cytoplasm","GO:0005737","0.0007771236934663416","3.109509849777669","4439","198","162","6566","YIL006W,YEL018W,YKR054C,YDR288W,YDR479C,YDR051C,YAL039C,YKR085C,YKR086W,YJR141W,YMR161W,YOR073W,YGL226C-A,YGL226W,YNL040W,YDR415C,YAL054C,YFL041W,YOR297C,YDR139C,YDR140W,YNL059C,YMR022W,YIR034C,YMR099C,YMR115W,YDL207W,YNL099C,YMR114C,YNL315C,YML110C,YGR113W,YDR108W,YER015W,YER104W,YPL009C,YOL011W,YOR266W,YGL238W,YML001W,YMR221C,YLR084C,YBR293W,YJL217W,YGR007W,YHR091C,YNR009W,YMR029C,YDR244W,YEL021W,YKL157W,YGL093W,YLR241W,YOL137W,YDR536W,YBR223C,YKL216W,YMR226C,YDL155W,YJR144W,YJR143C,YDR487C,YNR043W,YPL207W,YNR041C,YPR091C,YLR116W,YPL134C,YDR142C,YCR071C,YBR192W,YLR172C,YJR032W,YER074W-A,YJR088C,YMR012W,YMR060C,YIR031C,YJR092W,YJR091C,YNR035C,YBL015W,YMR061W,YDR337W,YFR041C,YGL225W,YGR071C,YHR090C,YDR063W,YBR289W,YGL016W,YJL111W,YCR020C-A,YEL037C,YGR142W,YBR061C,YLR275W,YGR120C,YNL186W,YMR192W,YNR021W,YMR246W,YNL020C,YDR212W,YDR333C,YDL202W,YDR457W,YDR039C,YPL169C,YNL252C,YML094W,YMR078C,YMR079W,YER183C,YDL128W,YIL068C,YJL023C,YGL186C,YML092C,YPL225W,YNR075W,YPR001W,YGL134W,YEL056W,YNL189W,YER024W,YCR043C,YJL155C,YOR191W,YDR378C,YBR269C,YJL061W,YJR040W,YLR426W,YLR359W,YOR301W,YMR193W,YGR024C,YDR314C,YGR172C,YLR442C,YKL069W,YDR514C,YNR045W,YBL046W,YDL111C,YML105C,YJR060W,YAL031C,YAL030W,YDR115W,YDR329C,YDR330W,YDL135C,YKL135C,YDR316W,YCL011C,YKR082W,YMR276W,YKR014C,YAL002W,YGR099W"
"GO:CC","nuclear pore","GO:0005643","0.0063425264325829385","2.1977377141730834","55","198","9","6566","YDL207W,YIL115C,YKL057C,YPL169C,YJL041W,YNL189W,YDL088C,YJL061W,YKR082W"
"GO:CC","intracellular membrane-bounded organelle","GO:0043231","0.011161250876758877","1.9522871299117939","4385","198","157","6566","YIL006W,YEL018W,YDR288W,YDR479C,YDR051C,YAL039C,YKR085C,YKR086W,YJR141W,YMR161W,YOR073W,YGL226C-A,YGL226W,YDR415C,YMR044W,YAL054C,YFL041W,YOR297C,YDR139C,YDR140W,YNL059C,YMR021C,YMR022W,YIR034C,YMR099C,YOR026W,YMR115W,YDL207W,YNL314W,YMR114C,YNL315C,YML110C,YGR113W,YDR108W,YOR179C,YER015W,YER104W,YOL011W,YHR118C,YLR117C,YOR266W,YGL238W,YML001W,YMR221C,YLR084C,YNL262W,YBR293W,YGR007W,YHR091C,YNR009W,YMR029C,YDR244W,YKL157W,YGL093W,YLR241W,YOL137W,YDR536W,YBR223C,YMR226C,YDL155W,YJR144W,YJR143C,YKR092C,YDR487C,YPL207W,YNR041C,YKL005C,YPR091C,YLR116W,YPL134C,YDR142C,YCR071C,YBR192W,YER074W-A,YJR088C,YMR060C,YIR031C,YJR091C,YPR082C,YBL015W,YMR061W,YDR337W,YFR041C,YGL225W,YGR071C,YHR090C,YDR063W,YBR289W,YIL115C,YGL016W,YCR020C-A,YEL037C,YGR142W,YKL057C,YLR275W,YGR120C,YNL186W,YMR192W,YNR021W,YMR246W,YBR279W,YDL202W,YDR457W,YDR039C,YPL169C,YNL252C,YML094W,YMR078C,YMR079W,YER183C,YDL128W,YMR172W,YJL023C,YGL186C,YJL041W,YML092C,YNR075W,YPR001W,YGL134W,YNL206C,YEL056W,YNL189W,YCR043C,YOR191W,YDL088C,YDR378C,YBR269C,YJL061W,YJR040W,YGL043W,YLR426W,YOR301W,YMR193W,YGR024C,YDR314C,YDR167W,YGR172C,YLR442C,YKL069W,YDR514C,YNR045W,YBL046W,YDL111C,YJR060W,YAL030W,YDR115W,YDR329C,YDR330W,YKL135C,YDR315C,YDR316W,YCL011C,YKR082W,YMR276W,YKR014C,YAL002W,YGR099W"
"GO:CC","membrane-bounded organelle","GO:0043227","0.011365512464334109","1.9444109774124076","4386","198","157","6566","YIL006W,YEL018W,YDR288W,YDR479C,YDR051C,YAL039C,YKR085C,YKR086W,YJR141W,YMR161W,YOR073W,YGL226C-A,YGL226W,YDR415C,YMR044W,YAL054C,YFL041W,YOR297C,YDR139C,YDR140W,YNL059C,YMR021C,YMR022W,YIR034C,YMR099C,YOR026W,YMR115W,YDL207W,YNL314W,YMR114C,YNL315C,YML110C,YGR113W,YDR108W,YOR179C,YER015W,YER104W,YOL011W,YHR118C,YLR117C,YOR266W,YGL238W,YML001W,YMR221C,YLR084C,YNL262W,YBR293W,YGR007W,YHR091C,YNR009W,YMR029C,YDR244W,YKL157W,YGL093W,YLR241W,YOL137W,YDR536W,YBR223C,YMR226C,YDL155W,YJR144W,YJR143C,YKR092C,YDR487C,YPL207W,YNR041C,YKL005C,YPR091C,YLR116W,YPL134C,YDR142C,YCR071C,YBR192W,YER074W-A,YJR088C,YMR060C,YIR031C,YJR091C,YPR082C,YBL015W,YMR061W,YDR337W,YFR041C,YGL225W,YGR071C,YHR090C,YDR063W,YBR289W,YIL115C,YGL016W,YCR020C-A,YEL037C,YGR142W,YKL057C,YLR275W,YGR120C,YNL186W,YMR192W,YNR021W,YMR246W,YBR279W,YDL202W,YDR457W,YDR039C,YPL169C,YNL252C,YML094W,YMR078C,YMR079W,YER183C,YDL128W,YMR172W,YJL023C,YGL186C,YJL041W,YML092C,YNR075W,YPR001W,YGL134W,YNL206C,YEL056W,YNL189W,YCR043C,YOR191W,YDL088C,YDR378C,YBR269C,YJL061W,YJR040W,YGL043W,YLR426W,YOR301W,YMR193W,YGR024C,YDR314C,YDR167W,YGR172C,YLR442C,YKL069W,YDR514C,YNR045W,YBL046W,YDL111C,YJR060W,YAL030W,YDR115W,YDR329C,YDR330W,YKL135C,YDR315C,YDR316W,YCL011C,YKR082W,YMR276W,YKR014C,YAL002W,YGR099W"
"GO:CC","organelle envelope","GO:0031967","0.012376963499737685","1.9073858898119305","713","198","40","6566","YIL006W,YAL039C,YKR085C,YGL226W,YOR297C,YMR115W,YDL207W,YML110C,YOR266W,YGL238W,YML001W,YGL093W,YDR487C,YNR041C,YPR091C,YPL134C,YCR071C,YBR192W,YMR060C,YJR091C,YDR337W,YIL115C,YGL016W,YKL057C,YDL202W,YPL169C,YNL252C,YJL023C,YJL041W,YNR075W,YNL189W,YDL088C,YBR269C,YJL061W,YLR426W,YMR193W,YNR045W,YDR115W,YDR316W,YKR082W"
"GO:CC","envelope","GO:0031975","0.012376963499737685","1.9073858898119305","713","198","40","6566","YIL006W,YAL039C,YKR085C,YGL226W,YOR297C,YMR115W,YDL207W,YML110C,YOR266W,YGL238W,YML001W,YGL093W,YDR487C,YNR041C,YPR091C,YPL134C,YCR071C,YBR192W,YMR060C,YJR091C,YDR337W,YIL115C,YGL016W,YKL057C,YDL202W,YPL169C,YNL252C,YJL023C,YJL041W,YNR075W,YNL189W,YDL088C,YBR269C,YJL061W,YLR426W,YMR193W,YNR045W,YDR115W,YDR316W,YKR082W"
"GO:CC","intracellular organelle","GO:0043229","0.02971457475547654","1.5270304805385826","4668","198","163","6566","YIL006W,YEL018W,YKR054C,YDR288W,YDR479C,YDR051C,YAL039C,YKR085C,YKR086W,YJR141W,YMR161W,YOR073W,YGL226C-A,YGL226W,YDR415C,YMR044W,YAL054C,YFL041W,YOR297C,YDR139C,YDR140W,YNL059C,YMR021C,YMR022W,YIR034C,YMR099C,YOR026W,YMR115W,YDL207W,YNL314W,YMR114C,YNL315C,YML110C,YGR113W,YDR108W,YOR179C,YER015W,YER104W,YPL009C,YOL011W,YHR118C,YLR117C,YOR266W,YGL238W,YML001W,YMR221C,YLR084C,YNL262W,YBR293W,YGR007W,YHR091C,YNR009W,YMR029C,YDR244W,YKL157W,YGL093W,YLR241W,YOL137W,YDR536W,YBR223C,YMR226C,YDL155W,YJR144W,YJR143C,YKR092C,YDR487C,YPL207W,YNR041C,YKL005C,YPR091C,YLR116W,YPL134C,YDR142C,YCR071C,YBR192W,YER074W-A,YJR088C,YMR012W,YMR060C,YIR031C,YJR092W,YJR091C,YPR082C,YNR035C,YBL015W,YMR061W,YDR337W,YFR041C,YGL225W,YGR071C,YHR090C,YDR063W,YBR289W,YIL115C,YGL016W,YCR020C-A,YEL037C,YGR142W,YKL057C,YLR275W,YGR120C,YNL186W,YMR192W,YNR021W,YMR246W,YBR279W,YNL020C,YDL202W,YDR457W,YDR039C,YPL169C,YNL252C,YML094W,YMR078C,YMR079W,YER183C,YDL128W,YMR172W,YJL023C,YGL186C,YJL041W,YML092C,YNR075W,YPR001W,YGL134W,YNL206C,YEL056W,YNL189W,YCR043C,YOR191W,YDL088C,YDR378C,YBR269C,YJL061W,YJR040W,YGL043W,YLR426W,YOR301W,YMR193W,YGR024C,YDR314C,YDR167W,YGR172C,YLR442C,YKL069W,YDR514C,YNR045W,YBL046W,YDL111C,YJR060W,YAL030W,YDR115W,YDR329C,YDR330W,YKL135C,YDR315C,YDR316W,YCL011C,YKR082W,YMR276W,YKR014C,YAL002W,YGR099W"
